Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
92.2,0.0165,0.838,864.0,30,Hex,Steel,Single,PLA
92.7,0.0166,0.843,868.0,30,Hex,Steel,Single,PLA
93.3,0.0167,0.848,874.0,30,Hex,Steel,Single,PLA
93.7,0.0168,0.854,878.0,30,Hex,Steel,Single,PLA
94.2,0.0169,0.858,882.0,30,Hex,Steel,Single,PLA
94.7,0.017,0.863,887.0,30,Hex,Steel,Single,PLA
95.1,0.0171,0.868,890.0,30,Hex,Steel,Single,PLA
95.5,0.0172,0.874,895.0,30,Hex,Steel,Single,PLA
96.1,0.0173,0.879,900.0,30,Hex,Steel,Single,PLA
96.5,0.0174,0.884,904.0,30,Hex,Steel,Single,PLA
97.0,0.0175,0.888,908.0,30,Hex,Steel,Single,PLA
97.4,0.0176,0.894,912.0,30,Hex,Steel,Single,PLA
97.9,0.0177,0.899,917.0,30,Hex,Steel,Single,PLA
98.4,0.0178,0.904,921.0,30,Hex,Steel,Single,PLA
98.8,0.0179,0.909,925.0,30,Hex,Steel,Single,PLA
99.3,0.018,0.913,930.0,30,Hex,Steel,Single,PLA
99.8,0.0181,0.919,934.0,30,Hex,Steel,Single,PLA
100.0,0.0182,0.924,939.0,30,Hex,Steel,Single,PLA
101.0,0.0183,0.929,943.0,30,Hex,Steel,Single,PLA
101.0,0.0184,0.934,947.0,30,Hex,Steel,Single,PLA
102.0,0.0185,0.939,951.0,30,Hex,Steel,Single,PLA
102.0,0.0186,0.944,956.0,30,Hex,Steel,Single,PLA
103.0,0.0187,0.949,960.0,30,Hex,Steel,Single,PLA
103.0,0.0188,0.954,964.0,30,Hex,Steel,Single,PLA
103.0,0.0189,0.959,969.0,30,Hex,Steel,Single,PLA
104.0,0.019,0.964,973.0,30,Hex,Steel,Single,PLA
104.0,0.0191,0.969,977.0,30,Hex,Steel,Single,PLA
105.0,0.0192,0.975,982.0,30,Hex,Steel,Single,PLA
105.0,0.0193,0.98,986.0,30,Hex,Steel,Single,PLA
106.0,0.0194,0.985,990.0,30,Hex,Steel,Single,PLA
106.0,0.0195,0.989,994.0,30,Hex,Steel,Single,PLA
107.0,0.0196,0.994,998.0,30,Hex,Steel,Single,PLA
107.0,0.0197,1.0,1000.0,30,Hex,Steel,Single,PLA
108.0,0.0198,1.0,1010.0,30,Hex,Steel,Single,PLA
108.0,0.0199,1.01,1010.0,30,Hex,Steel,Single,PLA
108.0,0.02,1.01,1020.0,30,Hex,Steel,Single,PLA
109.0,0.0201,1.02,1020.0,30,Hex,Steel,Single,PLA
109.0,0.0202,1.02,1020.0,30,Hex,Steel,Single,PLA
110.0,0.0203,1.03,1030.0,30,Hex,Steel,Single,PLA
110.0,0.0204,1.03,1030.0,30,Hex,Steel,Single,PLA
111.0,0.0205,1.04,1040.0,30,Hex,Steel,Single,PLA
111.0,0.0206,1.05,1040.0,30,Hex,Steel,Single,PLA
111.0,0.0207,1.05,1040.0,30,Hex,Steel,Single,PLA
112.0,0.0208,1.06,1050.0,30,Hex,Steel,Single,PLA
112.0,0.0209,1.06,1050.0,30,Hex,Steel,Single,PLA
113.0,0.021,1.07,1060.0,30,Hex,Steel,Single,PLA
113.0,0.0211,1.07,1060.0,30,Hex,Steel,Single,PLA
114.0,0.0212,1.08,1060.0,30,Hex,Steel,Single,PLA
114.0,0.0213,1.08,1070.0,30,Hex,Steel,Single,PLA
114.0,0.0214,1.09,1070.0,30,Hex,Steel,Single,PLA
115.0,0.0215,1.09,1070.0,30,Hex,Steel,Single,PLA
115.0,0.0216,1.1,1080.0,30,Hex,Steel,Single,PLA
116.0,0.0217,1.1,1080.0,30,Hex,Steel,Single,PLA
116.0,0.0218,1.11,1090.0,30,Hex,Steel,Single,PLA
117.0,0.0219,1.11,1090.0,30,Hex,Steel,Single,PLA
117.0,0.022,1.12,1100.0,30,Hex,Steel,Single,PLA
117.0,0.0221,1.12,1100.0,30,Hex,Steel,Single,PLA
118.0,0.0222,1.13,1100.0,30,Hex,Steel,Single,PLA
118.0,0.0223,1.13,1110.0,30,Hex,Steel,Single,PLA
119.0,0.0224,1.14,1110.0,30,Hex,Steel,Single,PLA
119.0,0.0225,1.14,1110.0,30,Hex,Steel,Single,PLA
119.0,0.0226,1.15,1120.0,30,Hex,Steel,Single,PLA
120.0,0.0227,1.15,1120.0,30,Hex,Steel,Single,PLA
120.0,0.0228,1.16,1130.0,30,Hex,Steel,Single,PLA
121.0,0.0229,1.16,1130.0,30,Hex,Steel,Single,PLA
121.0,0.023,1.17,1130.0,30,Hex,Steel,Single,PLA
121.0,0.023,1.17,1140.0,30,Hex,Steel,Single,PLA
122.0,0.0231,1.18,1140.0,30,Hex,Steel,Single,PLA
122.0,0.0232,1.18,1150.0,30,Hex,Steel,Single,PLA
123.0,0.0233,1.19,1150.0,30,Hex,Steel,Single,PLA
123.0,0.0234,1.19,1150.0,30,Hex,Steel,Single,PLA
124.0,0.0235,1.2,1160.0,30,Hex,Steel,Single,PLA
124.0,0.0236,1.2,1160.0,30,Hex,Steel,Single,PLA
124.0,0.0237,1.21,1160.0,30,Hex,Steel,Single,PLA
125.0,0.0238,1.21,1170.0,30,Hex,Steel,Single,PLA
125.0,0.0239,1.22,1170.0,30,Hex,Steel,Single,PLA
126.0,0.024,1.22,1180.0,30,Hex,Steel,Single,PLA
126.0,0.0241,1.23,1180.0,30,Hex,Steel,Single,PLA
126.0,0.0242,1.23,1180.0,30,Hex,Steel,Single,PLA
127.0,0.0243,1.24,1190.0,30,Hex,Steel,Single,PLA
127.0,0.0244,1.24,1190.0,30,Hex,Steel,Single,PLA
128.0,0.0245,1.25,1190.0,30,Hex,Steel,Single,PLA
128.0,0.0246,1.25,1200.0,30,Hex,Steel,Single,PLA
128.0,0.0247,1.26,1200.0,30,Hex,Steel,Single,PLA
129.0,0.0248,1.26,1210.0,30,Hex,Steel,Single,PLA
129.0,0.0249,1.27,1210.0,30,Hex,Steel,Single,PLA
130.0,0.025,1.27,1210.0,30,Hex,Steel,Single,PLA
130.0,0.0251,1.28,1220.0,30,Hex,Steel,Single,PLA
131.0,0.0252,1.28,1220.0,30,Hex,Steel,Single,PLA
131.0,0.0253,1.29,1230.0,30,Hex,Steel,Single,PLA
131.0,0.0254,1.29,1230.0,30,Hex,Steel,Single,PLA
132.0,0.0255,1.3,1230.0,30,Hex,Steel,Single,PLA
132.0,0.0256,1.3,1240.0,30,Hex,Steel,Single,PLA
133.0,0.0257,1.31,1240.0,30,Hex,Steel,Single,PLA
133.0,0.0258,1.31,1250.0,30,Hex,Steel,Single,PLA
133.0,0.0259,1.32,1250.0,30,Hex,Steel,Single,PLA
134.0,0.026,1.32,1250.0,30,Hex,Steel,Single,PLA
134.0,0.0261,1.33,1260.0,30,Hex,Steel,Single,PLA
134.0,0.0262,1.33,1260.0,30,Hex,Steel,Single,PLA
135.0,0.0263,1.34,1260.0,30,Hex,Steel,Single,PLA
135.0,0.0264,1.34,1270.0,30,Hex,Steel,Single,PLA
136.0,0.0265,1.35,1270.0,30,Hex,Steel,Single,PLA
136.0,0.0266,1.35,1270.0,30,Hex,Steel,Single,PLA
137.0,0.0267,1.36,1280.0,30,Hex,Steel,Single,PLA
137.0,0.0268,1.36,1280.0,30,Hex,Steel,Single,PLA
137.0,0.0269,1.37,1290.0,30,Hex,Steel,Single,PLA
138.0,0.027,1.37,1290.0,30,Hex,Steel,Single,PLA
138.0,0.0271,1.38,1290.0,30,Hex,Steel,Single,PLA
139.0,0.0272,1.38,1300.0,30,Hex,Steel,Single,PLA
139.0,0.0273,1.39,1300.0,30,Hex,Steel,Single,PLA
139.0,0.0274,1.39,1300.0,30,Hex,Steel,Single,PLA
140.0,0.0275,1.4,1310.0,30,Hex,Steel,Single,PLA
140.0,0.0276,1.4,1310.0,30,Hex,Steel,Single,PLA
140.0,0.0277,1.41,1310.0,30,Hex,Steel,Single,PLA
141.0,0.0278,1.41,1320.0,30,Hex,Steel,Single,PLA
141.0,0.0279,1.42,1320.0,30,Hex,Steel,Single,PLA
142.0,0.028,1.42,1330.0,30,Hex,Steel,Single,PLA
142.0,0.0281,1.43,1330.0,30,Hex,Steel,Single,PLA
142.0,0.0282,1.43,1330.0,30,Hex,Steel,Single,PLA
143.0,0.0283,1.44,1340.0,30,Hex,Steel,Single,PLA
143.0,0.0284,1.44,1340.0,30,Hex,Steel,Single,PLA
144.0,0.0285,1.45,1340.0,30,Hex,Steel,Single,PLA
144.0,0.0286,1.45,1350.0,30,Hex,Steel,Single,PLA
144.0,0.0287,1.46,1350.0,30,Hex,Steel,Single,PLA
145.0,0.0288,1.46,1350.0,30,Hex,Steel,Single,PLA
145.0,0.0289,1.47,1360.0,30,Hex,Steel,Single,PLA
145.0,0.029,1.47,1360.0,30,Hex,Steel,Single,PLA
146.0,0.0291,1.48,1370.0,30,Hex,Steel,Single,PLA
146.0,0.0292,1.48,1370.0,30,Hex,Steel,Single,PLA
147.0,0.0293,1.49,1370.0,30,Hex,Steel,Single,PLA
147.0,0.0294,1.49,1380.0,30,Hex,Steel,Single,PLA
147.0,0.0295,1.5,1380.0,30,Hex,Steel,Single,PLA
148.0,0.0296,1.5,1380.0,30,Hex,Steel,Single,PLA
148.0,0.0297,1.51,1390.0,30,Hex,Steel,Single,PLA
148.0,0.0298,1.51,1390.0,30,Hex,Steel,Single,PLA
149.0,0.0299,1.52,1390.0,30,Hex,Steel,Single,PLA
149.0,0.03,1.52,1400.0,30,Hex,Steel,Single,PLA
149.0,0.0301,1.53,1400.0,30,Hex,Steel,Single,PLA
150.0,0.0302,1.53,1400.0,30,Hex,Steel,Single,PLA
150.0,0.0303,1.54,1410.0,30,Hex,Steel,Single,PLA
151.0,0.0304,1.54,1410.0,30,Hex,Steel,Single,PLA
151.0,0.0305,1.55,1410.0,30,Hex,Steel,Single,PLA
151.0,0.0306,1.55,1420.0,30,Hex,Steel,Single,PLA
152.0,0.0307,1.56,1420.0,30,Hex,Steel,Single,PLA
152.0,0.0308,1.56,1420.0,30,Hex,Steel,Single,PLA
152.0,0.0309,1.57,1430.0,30,Hex,Steel,Single,PLA
153.0,0.031,1.57,1430.0,30,Hex,Steel,Single,PLA
153.0,0.0311,1.58,1430.0,30,Hex,Steel,Single,PLA
153.0,0.0312,1.58,1440.0,30,Hex,Steel,Single,PLA
154.0,0.0313,1.59,1440.0,30,Hex,Steel,Single,PLA
154.0,0.0314,1.59,1440.0,30,Hex,Steel,Single,PLA
155.0,0.0315,1.6,1450.0,30,Hex,Steel,Single,PLA
155.0,0.0316,1.6,1450.0,30,Hex,Steel,Single,PLA
155.0,0.0317,1.61,1450.0,30,Hex,Steel,Single,PLA
156.0,0.0318,1.61,1460.0,30,Hex,Steel,Single,PLA
156.0,0.0319,1.62,1460.0,30,Hex,Steel,Single,PLA
156.0,0.032,1.62,1460.0,30,Hex,Steel,Single,PLA
157.0,0.0321,1.63,1470.0,30,Hex,Steel,Single,PLA
157.0,0.0322,1.63,1470.0,30,Hex,Steel,Single,PLA
157.0,0.0323,1.64,1470.0,30,Hex,Steel,Single,PLA
158.0,0.0324,1.64,1480.0,30,Hex,Steel,Single,PLA
