Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
302,0.311,4.23,0.623,45,Hex,Fiber,Single,PLA
304,0.313,4.25,0.627,45,Hex,Fiber,Single,PLA
306,0.315,4.28,0.631,45,Hex,Fiber,Single,PLA
308,0.317,4.3,0.634,45,Hex,Fiber,Single,PLA
309,0.319,4.32,0.638,45,Hex,Fiber,Single,PLA
311,0.321,4.35,0.642,45,Hex,Fiber,Single,PLA
313,0.323,4.37,0.646,45,Hex,Fiber,Single,PLA
314,0.325,4.39,0.65,45,Hex,Fiber,Single,PLA
316,0.327,4.42,0.654,45,Hex,Fiber,Single,PLA
317,0.329,4.44,0.657,45,Hex,Fiber,Single,PLA
319,0.331,4.47,0.661,45,Hex,Fiber,Single,PLA
321,0.333,4.48,0.665,45,Hex,Fiber,Single,PLA
323,0.335,4.51,0.669,45,Hex,Fiber,Single,PLA
324,0.337,4.54,0.673,45,Hex,Fiber,Single,PLA
326,0.339,4.56,0.677,45,Hex,Fiber,Single,PLA
328,0.34,4.59,0.681,45,Hex,Fiber,Single,PLA
329,0.342,4.61,0.685,45,Hex,Fiber,Single,PLA
331,0.344,4.63,0.688,45,Hex,Fiber,Single,PLA
333,0.346,4.65,0.692,45,Hex,Fiber,Single,PLA
335,0.348,4.68,0.696,45,Hex,Fiber,Single,PLA
336,0.35,4.7,0.7,45,Hex,Fiber,Single,PLA
338,0.352,4.73,0.704,45,Hex,Fiber,Single,PLA
340,0.354,4.75,0.708,45,Hex,Fiber,Single,PLA
342,0.356,4.78,0.712,45,Hex,Fiber,Single,PLA
343,0.358,4.8,0.716,45,Hex,Fiber,Single,PLA
345,0.36,4.83,0.72,45,Hex,Fiber,Single,PLA
347,0.362,4.85,0.724,45,Hex,Fiber,Single,PLA
348,0.364,4.87,0.728,45,Hex,Fiber,Single,PLA
350,0.366,4.9,0.732,45,Hex,Fiber,Single,PLA
352,0.368,4.92,0.735,45,Hex,Fiber,Single,PLA
354,0.37,4.94,0.739,45,Hex,Fiber,Single,PLA
355,0.372,4.97,0.743,45,Hex,Fiber,Single,PLA
357,0.373,4.99,0.747,45,Hex,Fiber,Single,PLA
359,0.375,5.02,0.751,45,Hex,Fiber,Single,PLA
360,0.377,5.04,0.755,45,Hex,Fiber,Single,PLA
362,0.379,5.06,0.759,45,Hex,Fiber,Single,PLA
364,0.381,5.09,0.762,45,Hex,Fiber,Single,PLA
365,0.383,5.11,0.766,45,Hex,Fiber,Single,PLA
367,0.385,5.13,0.77,45,Hex,Fiber,Single,PLA
369,0.387,5.16,0.774,45,Hex,Fiber,Single,PLA
370,0.389,5.18,0.778,45,Hex,Fiber,Single,PLA
372,0.391,5.2,0.782,45,Hex,Fiber,Single,PLA
374,0.393,5.23,0.786,45,Hex,Fiber,Single,PLA
375,0.395,5.25,0.789,45,Hex,Fiber,Single,PLA
377,0.397,5.27,0.793,45,Hex,Fiber,Single,PLA
379,0.399,5.3,0.797,45,Hex,Fiber,Single,PLA
380,0.4,5.32,0.801,45,Hex,Fiber,Single,PLA
382,0.402,5.34,0.805,45,Hex,Fiber,Single,PLA
383,0.404,5.36,0.809,45,Hex,Fiber,Single,PLA
385,0.406,5.39,0.813,45,Hex,Fiber,Single,PLA
387,0.408,5.41,0.816,45,Hex,Fiber,Single,PLA
389,0.41,5.44,0.82,45,Hex,Fiber,Single,PLA
390,0.412,5.46,0.824,45,Hex,Fiber,Single,PLA
392,0.414,5.48,0.828,45,Hex,Fiber,Single,PLA
394,0.416,5.51,0.832,45,Hex,Fiber,Single,PLA
395,0.418,5.53,0.836,45,Hex,Fiber,Single,PLA
397,0.42,5.55,0.839,45,Hex,Fiber,Single,PLA
399,0.422,5.57,0.843,45,Hex,Fiber,Single,PLA
400,0.424,5.59,0.847,45,Hex,Fiber,Single,PLA
401,0.426,5.62,0.851,45,Hex,Fiber,Single,PLA
403,0.427,5.64,0.855,45,Hex,Fiber,Single,PLA
405,0.429,5.66,0.859,45,Hex,Fiber,Single,PLA
406,0.431,5.68,0.863,45,Hex,Fiber,Single,PLA
408,0.433,5.7,0.866,45,Hex,Fiber,Single,PLA
409,0.435,5.73,0.87,45,Hex,Fiber,Single,PLA
411,0.437,5.75,0.874,45,Hex,Fiber,Single,PLA
413,0.439,5.77,0.878,45,Hex,Fiber,Single,PLA
414,0.441,5.8,0.882,45,Hex,Fiber,Single,PLA
416,0.443,5.82,0.886,45,Hex,Fiber,Single,PLA
418,0.445,5.84,0.89,45,Hex,Fiber,Single,PLA
419,0.447,5.86,0.894,45,Hex,Fiber,Single,PLA
421,0.449,5.88,0.897,45,Hex,Fiber,Single,PLA
422,0.451,5.9,0.902,45,Hex,Fiber,Single,PLA
424,0.453,5.93,0.905,45,Hex,Fiber,Single,PLA
425,0.455,5.95,0.909,45,Hex,Fiber,Single,PLA
427,0.457,5.97,0.913,45,Hex,Fiber,Single,PLA
429,0.458,5.99,0.917,45,Hex,Fiber,Single,PLA
430,0.46,6.02,0.921,45,Hex,Fiber,Single,PLA
432,0.462,6.04,0.925,45,Hex,Fiber,Single,PLA
433,0.464,6.06,0.929,45,Hex,Fiber,Single,PLA
435,0.466,6.08,0.933,45,Hex,Fiber,Single,PLA
436,0.468,6.1,0.937,45,Hex,Fiber,Single,PLA
438,0.47,6.12,0.94,45,Hex,Fiber,Single,PLA
439,0.472,6.15,0.944,45,Hex,Fiber,Single,PLA
441,0.474,6.17,0.948,45,Hex,Fiber,Single,PLA
443,0.476,6.19,0.952,45,Hex,Fiber,Single,PLA
444,0.478,6.21,0.956,45,Hex,Fiber,Single,PLA
446,0.48,6.24,0.96,45,Hex,Fiber,Single,PLA
447,0.482,6.26,0.964,45,Hex,Fiber,Single,PLA
449,0.484,6.28,0.968,45,Hex,Fiber,Single,PLA
450,0.486,6.3,0.971,45,Hex,Fiber,Single,PLA
452,0.488,6.32,0.976,45,Hex,Fiber,Single,PLA
453,0.49,6.34,0.979,45,Hex,Fiber,Single,PLA
455,0.492,6.36,0.983,45,Hex,Fiber,Single,PLA
457,0.494,6.38,0.987,45,Hex,Fiber,Single,PLA
458,0.496,6.41,0.991,45,Hex,Fiber,Single,PLA
460,0.497,6.43,0.995,45,Hex,Fiber,Single,PLA
461,0.499,6.45,0.999,45,Hex,Fiber,Single,PLA
463,0.501,6.48,1,45,Hex,Fiber,Single,PLA
464,0.503,6.5,1.01,45,Hex,Fiber,Single,PLA
466,0.505,6.51,1.01,45,Hex,Fiber,Single,PLA
467,0.507,6.54,1.01,45,Hex,Fiber,Single,PLA
469,0.509,6.55,1.02,45,Hex,Fiber,Single,PLA
470,0.511,6.57,1.02,45,Hex,Fiber,Single,PLA
472,0.513,6.6,1.03,45,Hex,Fiber,Single,PLA
474,0.515,6.62,1.03,45,Hex,Fiber,Single,PLA
475,0.517,6.64,1.03,45,Hex,Fiber,Single,PLA
476,0.519,6.66,1.04,45,Hex,Fiber,Single,PLA
478,0.521,6.69,1.04,45,Hex,Fiber,Single,PLA
479,0.523,6.7,1.05,45,Hex,Fiber,Single,PLA
481,0.525,6.73,1.05,45,Hex,Fiber,Single,PLA
483,0.527,6.75,1.05,45,Hex,Fiber,Single,PLA
484,0.529,6.77,1.06,45,Hex,Fiber,Single,PLA
485,0.531,6.79,1.06,45,Hex,Fiber,Single,PLA
487,0.532,6.81,1.06,45,Hex,Fiber,Single,PLA
488,0.534,6.83,1.07,45,Hex,Fiber,Single,PLA
490,0.536,6.85,1.07,45,Hex,Fiber,Single,PLA
491,0.538,6.87,1.08,45,Hex,Fiber,Single,PLA
493,0.54,6.89,1.08,45,Hex,Fiber,Single,PLA
494,0.542,6.91,1.08,45,Hex,Fiber,Single,PLA
496,0.544,6.93,1.09,45,Hex,Fiber,Single,PLA
497,0.546,6.95,1.09,45,Hex,Fiber,Single,PLA
499,0.548,6.97,1.1,45,Hex,Fiber,Single,PLA
500,0.55,7,1.1,45,Hex,Fiber,Single,PLA
501,0.552,7.01,1.1,45,Hex,Fiber,Single,PLA
503,0.554,7.03,1.11,45,Hex,Fiber,Single,PLA
505,0.556,7.06,1.11,45,Hex,Fiber,Single,PLA
506,0.558,7.08,1.12,45,Hex,Fiber,Single,PLA
507,0.56,7.1,1.12,45,Hex,Fiber,Single,PLA
509,0.561,7.12,1.12,45,Hex,Fiber,Single,PLA
510,0.563,7.14,1.13,45,Hex,Fiber,Single,PLA
512,0.565,7.16,1.13,45,Hex,Fiber,Single,PLA
513,0.567,7.18,1.13,45,Hex,Fiber,Single,PLA
515,0.569,7.2,1.14,45,Hex,Fiber,Single,PLA
516,0.571,7.22,1.14,45,Hex,Fiber,Single,PLA
518,0.573,7.24,1.15,45,Hex,Fiber,Single,PLA
519,0.575,7.26,1.15,45,Hex,Fiber,Single,PLA
521,0.577,7.28,1.15,45,Hex,Fiber,Single,PLA
522,0.579,7.3,1.16,45,Hex,Fiber,Single,PLA
524,0.581,7.33,1.16,45,Hex,Fiber,Single,PLA
525,0.583,7.34,1.17,45,Hex,Fiber,Single,PLA
527,0.585,7.37,1.17,45,Hex,Fiber,Single,PLA
528,0.587,7.39,1.17,45,Hex,Fiber,Single,PLA
529,0.589,7.4,1.18,45,Hex,Fiber,Single,PLA
531,0.591,7.42,1.18,45,Hex,Fiber,Single,PLA
532,0.593,7.44,1.19,45,Hex,Fiber,Single,PLA
533,0.595,7.46,1.19,45,Hex,Fiber,Single,PLA
535,0.596,7.48,1.19,45,Hex,Fiber,Single,PLA
536,0.598,7.5,1.2,45,Hex,Fiber,Single,PLA
538,0.6,7.52,1.2,45,Hex,Fiber,Single,PLA
539,0.602,7.54,1.2,45,Hex,Fiber,Single,PLA
541,0.604,7.56,1.21,45,Hex,Fiber,Single,PLA
542,0.606,7.58,1.21,45,Hex,Fiber,Single,PLA
