Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
431,0.486,6.26,0.971,15,Tri,Steel,Single,PLA
433,0.487,6.28,0.975,15,Tri,Steel,Single,PLA
434,0.489,6.3,0.978,15,Tri,Steel,Single,PLA
435,0.491,6.32,0.982,15,Tri,Steel,Single,PLA
437,0.493,6.34,0.986,15,Tri,Steel,Single,PLA
438,0.495,6.36,0.989,15,Tri,Steel,Single,PLA
440,0.496,6.38,0.992,15,Tri,Steel,Single,PLA
441,0.498,6.4,0.996,15,Tri,Steel,Single,PLA
442,0.5,6.42,1,15,Tri,Steel,Single,PLA
443,0.502,6.44,1,15,Tri,Steel,Single,PLA
445,0.503,6.45,1.01,15,Tri,Steel,Single,PLA
446,0.505,6.47,1.01,15,Tri,Steel,Single,PLA
447,0.507,6.49,1.01,15,Tri,Steel,Single,PLA
448,0.509,6.51,1.02,15,Tri,Steel,Single,PLA
449,0.51,6.52,1.02,15,Tri,Steel,Single,PLA
451,0.512,6.54,1.02,15,Tri,Steel,Single,PLA
452,0.514,6.56,1.03,15,Tri,Steel,Single,PLA
454,0.516,6.58,1.03,15,Tri,Steel,Single,PLA
455,0.518,6.6,1.04,15,Tri,Steel,Single,PLA
456,0.519,6.62,1.04,15,Tri,Steel,Single,PLA
457,0.521,6.63,1.04,15,Tri,Steel,Single,PLA
458,0.523,6.65,1.05,15,Tri,Steel,Single,PLA
460,0.525,6.67,1.05,15,Tri,Steel,Single,PLA
461,0.526,6.69,1.05,15,Tri,Steel,Single,PLA
462,0.528,6.71,1.06,15,Tri,Steel,Single,PLA
464,0.53,6.73,1.06,15,Tri,Steel,Single,PLA
465,0.532,6.75,1.06,15,Tri,Steel,Single,PLA
466,0.533,6.76,1.07,15,Tri,Steel,Single,PLA
467,0.535,6.78,1.07,15,Tri,Steel,Single,PLA
468,0.537,6.8,1.07,15,Tri,Steel,Single,PLA
470,0.539,6.82,1.08,15,Tri,Steel,Single,PLA
471,0.541,6.84,1.08,15,Tri,Steel,Single,PLA
472,0.542,6.85,1.08,15,Tri,Steel,Single,PLA
474,0.544,6.87,1.09,15,Tri,Steel,Single,PLA
474,0.546,6.88,1.09,15,Tri,Steel,Single,PLA
475,0.548,6.9,1.1,15,Tri,Steel,Single,PLA
477,0.549,6.92,1.1,15,Tri,Steel,Single,PLA
478,0.551,6.94,1.1,15,Tri,Steel,Single,PLA
480,0.553,6.96,1.11,15,Tri,Steel,Single,PLA
481,0.555,6.98,1.11,15,Tri,Steel,Single,PLA
482,0.557,6.99,1.11,15,Tri,Steel,Single,PLA
483,0.558,7.01,1.12,15,Tri,Steel,Single,PLA
484,0.56,7.03,1.12,15,Tri,Steel,Single,PLA
485,0.562,7.05,1.12,15,Tri,Steel,Single,PLA
486,0.564,7.06,1.13,15,Tri,Steel,Single,PLA
488,0.565,7.08,1.13,15,Tri,Steel,Single,PLA
489,0.567,7.1,1.13,15,Tri,Steel,Single,PLA
490,0.569,7.12,1.14,15,Tri,Steel,Single,PLA
491,0.571,7.13,1.14,15,Tri,Steel,Single,PLA
493,0.572,7.15,1.14,15,Tri,Steel,Single,PLA
494,0.574,7.17,1.15,15,Tri,Steel,Single,PLA
495,0.576,7.19,1.15,15,Tri,Steel,Single,PLA
497,0.578,7.21,1.16,15,Tri,Steel,Single,PLA
498,0.579,7.22,1.16,15,Tri,Steel,Single,PLA
499,0.581,7.24,1.16,15,Tri,Steel,Single,PLA
500,0.583,7.26,1.17,15,Tri,Steel,Single,PLA
501,0.585,7.27,1.17,15,Tri,Steel,Single,PLA
502,0.586,7.29,1.17,15,Tri,Steel,Single,PLA
504,0.588,7.31,1.18,15,Tri,Steel,Single,PLA
505,0.59,7.32,1.18,15,Tri,Steel,Single,PLA
506,0.592,7.34,1.18,15,Tri,Steel,Single,PLA
507,0.594,7.36,1.19,15,Tri,Steel,Single,PLA
508,0.595,7.38,1.19,15,Tri,Steel,Single,PLA
509,0.597,7.39,1.19,15,Tri,Steel,Single,PLA
510,0.599,7.41,1.2,15,Tri,Steel,Single,PLA
512,0.601,7.43,1.2,15,Tri,Steel,Single,PLA
513,0.602,7.44,1.2,15,Tri,Steel,Single,PLA
514,0.604,7.46,1.21,15,Tri,Steel,Single,PLA
515,0.606,7.48,1.21,15,Tri,Steel,Single,PLA
517,0.608,7.5,1.22,15,Tri,Steel,Single,PLA
517,0.609,7.51,1.22,15,Tri,Steel,Single,PLA
519,0.611,7.53,1.22,15,Tri,Steel,Single,PLA
520,0.613,7.54,1.23,15,Tri,Steel,Single,PLA
521,0.615,7.56,1.23,15,Tri,Steel,Single,PLA
522,0.617,7.58,1.23,15,Tri,Steel,Single,PLA
524,0.618,7.6,1.24,15,Tri,Steel,Single,PLA
525,0.62,7.61,1.24,15,Tri,Steel,Single,PLA
526,0.622,7.63,1.24,15,Tri,Steel,Single,PLA
527,0.624,7.64,1.25,15,Tri,Steel,Single,PLA
528,0.625,7.66,1.25,15,Tri,Steel,Single,PLA
529,0.627,7.68,1.25,15,Tri,Steel,Single,PLA
531,0.629,7.7,1.26,15,Tri,Steel,Single,PLA
531,0.631,7.71,1.26,15,Tri,Steel,Single,PLA
533,0.632,7.73,1.26,15,Tri,Steel,Single,PLA
534,0.634,7.75,1.27,15,Tri,Steel,Single,PLA
535,0.636,7.77,1.27,15,Tri,Steel,Single,PLA
536,0.638,7.78,1.28,15,Tri,Steel,Single,PLA
538,0.64,7.8,1.28,15,Tri,Steel,Single,PLA
539,0.641,7.82,1.28,15,Tri,Steel,Single,PLA
540,0.643,7.83,1.29,15,Tri,Steel,Single,PLA
541,0.645,7.85,1.29,15,Tri,Steel,Single,PLA
542,0.647,7.87,1.29,15,Tri,Steel,Single,PLA
543,0.648,7.88,1.3,15,Tri,Steel,Single,PLA
545,0.65,7.9,1.3,15,Tri,Steel,Single,PLA
546,0.652,7.92,1.3,15,Tri,Steel,Single,PLA
547,0.654,7.94,1.31,15,Tri,Steel,Single,PLA
548,0.655,7.95,1.31,15,Tri,Steel,Single,PLA
549,0.657,7.97,1.31,15,Tri,Steel,Single,PLA
550,0.659,7.99,1.32,15,Tri,Steel,Single,PLA
551,0.661,8,1.32,15,Tri,Steel,Single,PLA
552,0.662,8.02,1.32,15,Tri,Steel,Single,PLA
553,0.664,8.03,1.33,15,Tri,Steel,Single,PLA
555,0.666,8.05,1.33,15,Tri,Steel,Single,PLA
556,0.668,8.07,1.34,15,Tri,Steel,Single,PLA
557,0.67,8.09,1.34,15,Tri,Steel,Single,PLA
558,0.671,8.1,1.34,15,Tri,Steel,Single,PLA
559,0.673,8.12,1.35,15,Tri,Steel,Single,PLA
560,0.675,8.13,1.35,15,Tri,Steel,Single,PLA
562,0.677,8.15,1.35,15,Tri,Steel,Single,PLA
563,0.678,8.16,1.36,15,Tri,Steel,Single,PLA
564,0.68,8.18,1.36,15,Tri,Steel,Single,PLA
565,0.682,8.2,1.36,15,Tri,Steel,Single,PLA
566,0.684,8.22,1.37,15,Tri,Steel,Single,PLA
567,0.685,8.23,1.37,15,Tri,Steel,Single,PLA
568,0.687,8.25,1.37,15,Tri,Steel,Single,PLA
569,0.689,8.26,1.38,15,Tri,Steel,Single,PLA
571,0.691,8.28,1.38,15,Tri,Steel,Single,PLA
572,0.692,8.3,1.38,15,Tri,Steel,Single,PLA
573,0.694,8.32,1.39,15,Tri,Steel,Single,PLA
574,0.696,8.33,1.39,15,Tri,Steel,Single,PLA
575,0.698,8.35,1.4,15,Tri,Steel,Single,PLA
576,0.7,8.37,1.4,15,Tri,Steel,Single,PLA
577,0.701,8.37,1.4,15,Tri,Steel,Single,PLA
578,0.703,8.39,1.41,15,Tri,Steel,Single,PLA
580,0.705,8.41,1.41,15,Tri,Steel,Single,PLA
