Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
317,0.349,4.43,0.698,45,Hex,Without Mesh,Zero,PLA
318,0.35,4.45,0.7,45,Hex,Without Mesh,Zero,PLA
319,0.352,4.47,0.703,45,Hex,Without Mesh,Zero,PLA
320,0.353,4.48,0.706,45,Hex,Without Mesh,Zero,PLA
321,0.354,4.49,0.709,45,Hex,Without Mesh,Zero,PLA
322,0.356,4.51,0.711,45,Hex,Without Mesh,Zero,PLA
323,0.357,4.52,0.714,45,Hex,Without Mesh,Zero,PLA
325,0.358,4.54,0.717,45,Hex,Without Mesh,Zero,PLA
326,0.36,4.55,0.719,45,Hex,Without Mesh,Zero,PLA
327,0.361,4.57,0.722,45,Hex,Without Mesh,Zero,PLA
328,0.362,4.58,0.725,45,Hex,Without Mesh,Zero,PLA
329,0.364,4.6,0.727,45,Hex,Without Mesh,Zero,PLA
330,0.365,4.61,0.73,45,Hex,Without Mesh,Zero,PLA
331,0.366,4.63,0.733,45,Hex,Without Mesh,Zero,PLA
332,0.368,4.64,0.736,45,Hex,Without Mesh,Zero,PLA
333,0.369,4.66,0.738,45,Hex,Without Mesh,Zero,PLA
334,0.37,4.67,0.741,45,Hex,Without Mesh,Zero,PLA
335,0.372,4.68,0.743,45,Hex,Without Mesh,Zero,PLA
336,0.373,4.7,0.746,45,Hex,Without Mesh,Zero,PLA
337,0.374,4.71,0.749,45,Hex,Without Mesh,Zero,PLA
339,0.376,4.74,0.751,45,Hex,Without Mesh,Zero,PLA
339,0.377,4.75,0.754,45,Hex,Without Mesh,Zero,PLA
340,0.378,4.76,0.757,45,Hex,Without Mesh,Zero,PLA
342,0.38,4.78,0.76,45,Hex,Without Mesh,Zero,PLA
343,0.381,4.79,0.762,45,Hex,Without Mesh,Zero,PLA
344,0.382,4.8,0.765,45,Hex,Without Mesh,Zero,PLA
345,0.384,4.82,0.768,45,Hex,Without Mesh,Zero,PLA
346,0.385,4.83,0.77,45,Hex,Without Mesh,Zero,PLA
347,0.386,4.85,0.773,45,Hex,Without Mesh,Zero,PLA
348,0.388,4.86,0.776,45,Hex,Without Mesh,Zero,PLA
349,0.389,4.88,0.778,45,Hex,Without Mesh,Zero,PLA
350,0.39,4.89,0.781,45,Hex,Without Mesh,Zero,PLA
351,0.392,4.91,0.784,45,Hex,Without Mesh,Zero,PLA
352,0.393,4.92,0.786,45,Hex,Without Mesh,Zero,PLA
353,0.395,4.93,0.789,45,Hex,Without Mesh,Zero,PLA
354,0.396,4.94,0.792,45,Hex,Without Mesh,Zero,PLA
355,0.397,4.96,0.794,45,Hex,Without Mesh,Zero,PLA
356,0.398,4.98,0.797,45,Hex,Without Mesh,Zero,PLA
357,0.4,4.99,0.8,45,Hex,Without Mesh,Zero,PLA
358,0.401,5.01,0.802,45,Hex,Without Mesh,Zero,PLA
359,0.402,5.02,0.805,45,Hex,Without Mesh,Zero,PLA
