Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
555,0.611,8.05,1.22,15,Hex,Steel,Single,PLA
556,0.614,8.07,1.23,15,Hex,Steel,Single,PLA
557,0.616,8.09,1.23,15,Hex,Steel,Single,PLA
559,0.618,8.11,1.24,15,Hex,Steel,Single,PLA
561,0.62,8.14,1.24,15,Hex,Steel,Single,PLA
562,0.622,8.16,1.24,15,Hex,Steel,Single,PLA
564,0.624,8.18,1.25,15,Hex,Steel,Single,PLA
565,0.626,8.2,1.25,15,Hex,Steel,Single,PLA
567,0.628,8.23,1.26,15,Hex,Steel,Single,PLA
568,0.63,8.25,1.26,15,Hex,Steel,Single,PLA
570,0.632,8.27,1.26,15,Hex,Steel,Single,PLA
571,0.634,8.29,1.27,15,Hex,Steel,Single,PLA
573,0.636,8.31,1.27,15,Hex,Steel,Single,PLA
574,0.638,8.33,1.28,15,Hex,Steel,Single,PLA
576,0.64,8.35,1.28,15,Hex,Steel,Single,PLA
577,0.642,8.37,1.28,15,Hex,Steel,Single,PLA
579,0.644,8.4,1.29,15,Hex,Steel,Single,PLA
580,0.647,8.42,1.29,15,Hex,Steel,Single,PLA
582,0.649,8.44,1.3,15,Hex,Steel,Single,PLA
583,0.651,8.46,1.3,15,Hex,Steel,Single,PLA
585,0.653,8.49,1.31,15,Hex,Steel,Single,PLA
586,0.655,8.51,1.31,15,Hex,Steel,Single,PLA
588,0.657,8.53,1.31,15,Hex,Steel,Single,PLA
589,0.659,8.56,1.32,15,Hex,Steel,Single,PLA
591,0.661,8.57,1.32,15,Hex,Steel,Single,PLA
592,0.663,8.59,1.33,15,Hex,Steel,Single,PLA
594,0.665,8.62,1.33,15,Hex,Steel,Single,PLA
595,0.667,8.64,1.33,15,Hex,Steel,Single,PLA
597,0.669,8.66,1.34,15,Hex,Steel,Single,PLA
598,0.671,8.68,1.34,15,Hex,Steel,Single,PLA
600,0.673,8.7,1.35,15,Hex,Steel,Single,PLA
601,0.675,8.72,1.35,15,Hex,Steel,Single,PLA
602,0.677,8.74,1.35,15,Hex,Steel,Single,PLA
604,0.679,8.77,1.36,15,Hex,Steel,Single,PLA
606,0.681,8.79,1.36,15,Hex,Steel,Single,PLA
607,0.683,8.81,1.37,15,Hex,Steel,Single,PLA
609,0.685,8.83,1.37,15,Hex,Steel,Single,PLA
610,0.688,8.86,1.38,15,Hex,Steel,Single,PLA
611,0.69,8.87,1.38,15,Hex,Steel,Single,PLA
613,0.692,8.9,1.38,15,Hex,Steel,Single,PLA
614,0.694,8.92,1.39,15,Hex,Steel,Single,PLA
615,0.696,8.93,1.39,15,Hex,Steel,Single,PLA
617,0.698,8.96,1.4,15,Hex,Steel,Single,PLA
619,0.7,8.98,1.4,15,Hex,Steel,Single,PLA
620,0.702,9,1.4,15,Hex,Steel,Single,PLA
621,0.704,9.02,1.41,15,Hex,Steel,Single,PLA
623,0.706,9.04,1.41,15,Hex,Steel,Single,PLA
625,0.708,9.07,1.42,15,Hex,Steel,Single,PLA
626,0.71,9.08,1.42,15,Hex,Steel,Single,PLA
628,0.712,9.11,1.42,15,Hex,Steel,Single,PLA
629,0.714,9.12,1.43,15,Hex,Steel,Single,PLA
630,0.716,9.15,1.43,15,Hex,Steel,Single,PLA
632,0.718,9.17,1.44,15,Hex,Steel,Single,PLA
633,0.72,9.19,1.44,15,Hex,Steel,Single,PLA
635,0.722,9.21,1.44,15,Hex,Steel,Single,PLA
636,0.724,9.23,1.45,15,Hex,Steel,Single,PLA
637,0.726,9.25,1.45,15,Hex,Steel,Single,PLA
639,0.728,9.27,1.46,15,Hex,Steel,Single,PLA
640,0.73,9.29,1.46,15,Hex,Steel,Single,PLA
641,0.733,9.31,1.47,15,Hex,Steel,Single,PLA
643,0.735,9.33,1.47,15,Hex,Steel,Single,PLA
644,0.737,9.35,1.47,15,Hex,Steel,Single,PLA
646,0.739,9.38,1.48,15,Hex,Steel,Single,PLA
647,0.741,9.39,1.48,15,Hex,Steel,Single,PLA
649,0.743,9.41,1.49,15,Hex,Steel,Single,PLA
650,0.745,9.43,1.49,15,Hex,Steel,Single,PLA
652,0.747,9.46,1.49,15,Hex,Steel,Single,PLA
653,0.749,9.48,1.5,15,Hex,Steel,Single,PLA
654,0.751,9.49,1.5,15,Hex,Steel,Single,PLA
656,0.753,9.51,1.51,15,Hex,Steel,Single,PLA
657,0.755,9.53,1.51,15,Hex,Steel,Single,PLA
659,0.757,9.56,1.51,15,Hex,Steel,Single,PLA
660,0.759,9.58,1.52,15,Hex,Steel,Single,PLA
661,0.761,9.6,1.52,15,Hex,Steel,Single,PLA
662,0.763,9.61,1.53,15,Hex,Steel,Single,PLA
664,0.765,9.64,1.53,15,Hex,Steel,Single,PLA
665,0.767,9.65,1.53,15,Hex,Steel,Single,PLA
667,0.77,9.68,1.54,15,Hex,Steel,Single,PLA
668,0.772,9.69,1.54,15,Hex,Steel,Single,PLA
669,0.774,9.71,1.55,15,Hex,Steel,Single,PLA
671,0.776,9.74,1.55,15,Hex,Steel,Single,PLA
672,0.778,9.76,1.56,15,Hex,Steel,Single,PLA
673,0.78,9.77,1.56,15,Hex,Steel,Single,PLA
675,0.782,9.8,1.56,15,Hex,Steel,Single,PLA
676,0.784,9.82,1.57,15,Hex,Steel,Single,PLA
678,0.786,9.84,1.57,15,Hex,Steel,Single,PLA
679,0.788,9.85,1.58,15,Hex,Steel,Single,PLA
680,0.79,9.87,1.58,15,Hex,Steel,Single,PLA
681,0.792,9.89,1.58,15,Hex,Steel,Single,PLA
683,0.794,9.91,1.59,15,Hex,Steel,Single,PLA
685,0.796,9.94,1.59,15,Hex,Steel,Single,PLA
685,0.798,9.95,1.6,15,Hex,Steel,Single,PLA
