Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
115.0,0.0202,1.03,1080.0,45,Tri,Steel,Single,PLA
116.0,0.0203,1.03,1080.0,45,Tri,Steel,Single,PLA
116.0,0.0204,1.04,1090.0,45,Tri,Steel,Single,PLA
117.0,0.0205,1.04,1090.0,45,Tri,Steel,Single,PLA
117.0,0.0206,1.05,1100.0,45,Tri,Steel,Single,PLA
118.0,0.0207,1.05,1100.0,45,Tri,Steel,Single,PLA
118.0,0.0208,1.06,1110.0,45,Tri,Steel,Single,PLA
119.0,0.0209,1.06,1110.0,45,Tri,Steel,Single,PLA
119.0,0.021,1.07,1110.0,45,Tri,Steel,Single,PLA
120.0,0.0211,1.07,1120.0,45,Tri,Steel,Single,PLA
120.0,0.0212,1.08,1120.0,45,Tri,Steel,Single,PLA
121.0,0.0213,1.08,1130.0,45,Tri,Steel,Single,PLA
121.0,0.0214,1.09,1130.0,45,Tri,Steel,Single,PLA
121.0,0.0216,1.09,1140.0,45,Tri,Steel,Single,PLA
122.0,0.0217,1.1,1140.0,45,Tri,Steel,Single,PLA
123.0,0.0218,1.11,1150.0,45,Tri,Steel,Single,PLA
123.0,0.0219,1.11,1150.0,45,Tri,Steel,Single,PLA
123.0,0.022,1.12,1160.0,45,Tri,Steel,Single,PLA
124.0,0.0221,1.12,1160.0,45,Tri,Steel,Single,PLA
124.0,0.0222,1.13,1160.0,45,Tri,Steel,Single,PLA
125.0,0.0223,1.13,1170.0,45,Tri,Steel,Single,PLA
125.0,0.0224,1.14,1170.0,45,Tri,Steel,Single,PLA
126.0,0.0225,1.14,1180.0,45,Tri,Steel,Single,PLA
126.0,0.0226,1.15,1180.0,45,Tri,Steel,Single,PLA
127.0,0.0227,1.15,1190.0,45,Tri,Steel,Single,PLA
127.0,0.0228,1.16,1190.0,45,Tri,Steel,Single,PLA
128.0,0.0229,1.16,1190.0,45,Tri,Steel,Single,PLA
128.0,0.023,1.17,1200.0,45,Tri,Steel,Single,PLA
129.0,0.0231,1.18,1200.0,45,Tri,Steel,Single,PLA
129.0,0.0232,1.18,1210.0,45,Tri,Steel,Single,PLA
130.0,0.0233,1.19,1210.0,45,Tri,Steel,Single,PLA
130.0,0.0234,1.19,1220.0,45,Tri,Steel,Single,PLA
130.0,0.0236,1.2,1220.0,45,Tri,Steel,Single,PLA
