Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
666,0.858,9.67,1.72,15,Hex,Fiber,Double,PLA
668,0.86,9.69,1.72,15,Hex,Fiber,Double,PLA
669,0.863,9.71,1.73,15,Hex,Fiber,Double,PLA
671,0.865,9.73,1.73,15,Hex,Fiber,Double,PLA
673,0.867,9.76,1.73,15,Hex,Fiber,Double,PLA
674,0.87,9.78,1.74,15,Hex,Fiber,Double,PLA
676,0.873,9.81,1.75,15,Hex,Fiber,Double,PLA
678,0.875,9.83,1.75,15,Hex,Fiber,Double,PLA
679,0.877,9.85,1.75,15,Hex,Fiber,Double,PLA
680,0.88,9.88,1.76,15,Hex,Fiber,Double,PLA
682,0.882,9.9,1.76,15,Hex,Fiber,Double,PLA
684,0.885,9.92,1.77,15,Hex,Fiber,Double,PLA
685,0.887,9.95,1.77,15,Hex,Fiber,Double,PLA
687,0.889,9.97,1.78,15,Hex,Fiber,Double,PLA
688,0.892,9.99,1.78,15,Hex,Fiber,Double,PLA
690,0.894,10,1.79,15,Hex,Fiber,Double,PLA
692,0.897,10,1.79,15,Hex,Fiber,Double,PLA
693,0.899,10.1,1.8,15,Hex,Fiber,Double,PLA
695,0.902,10.1,1.8,15,Hex,Fiber,Double,PLA
696,0.904,10.1,1.81,15,Hex,Fiber,Double,PLA
698,0.906,10.1,1.81,15,Hex,Fiber,Double,PLA
699,0.909,10.1,1.82,15,Hex,Fiber,Double,PLA
701,0.911,10.2,1.82,15,Hex,Fiber,Double,PLA
703,0.914,10.2,1.83,15,Hex,Fiber,Double,PLA
704,0.916,10.2,1.83,15,Hex,Fiber,Double,PLA
706,0.919,10.2,1.84,15,Hex,Fiber,Double,PLA
707,0.921,10.3,1.84,15,Hex,Fiber,Double,PLA
709,0.923,10.3,1.85,15,Hex,Fiber,Double,PLA
711,0.926,10.3,1.85,15,Hex,Fiber,Double,PLA
712,0.928,10.3,1.86,15,Hex,Fiber,Double,PLA
713,0.931,10.4,1.86,15,Hex,Fiber,Double,PLA
715,0.933,10.4,1.87,15,Hex,Fiber,Double,PLA
716,0.936,10.4,1.87,15,Hex,Fiber,Double,PLA
718,0.938,10.4,1.88,15,Hex,Fiber,Double,PLA
720,0.941,10.4,1.88,15,Hex,Fiber,Double,PLA
721,0.943,10.5,1.89,15,Hex,Fiber,Double,PLA
723,0.945,10.5,1.89,15,Hex,Fiber,Double,PLA
724,0.948,10.5,1.9,15,Hex,Fiber,Double,PLA
726,0.95,10.5,1.9,15,Hex,Fiber,Double,PLA
727,0.953,10.6,1.91,15,Hex,Fiber,Double,PLA
729,0.955,10.6,1.91,15,Hex,Fiber,Double,PLA
730,0.958,10.6,1.92,15,Hex,Fiber,Double,PLA
732,0.96,10.6,1.92,15,Hex,Fiber,Double,PLA
733,0.962,10.6,1.92,15,Hex,Fiber,Double,PLA
735,0.965,10.7,1.93,15,Hex,Fiber,Double,PLA
