Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
591,0.839,8.27,1.68,30,3D,Steel,Single,PLA
593,0.841,8.29,1.68,30,3D,Steel,Single,PLA
594,0.843,8.3,1.69,30,3D,Steel,Single,PLA
595,0.845,8.32,1.69,30,3D,Steel,Single,PLA
596,0.847,8.33,1.69,30,3D,Steel,Single,PLA
597,0.849,8.35,1.7,30,3D,Steel,Single,PLA
599,0.852,8.37,1.7,30,3D,Steel,Single,PLA
600,0.854,8.39,1.71,30,3D,Steel,Single,PLA
601,0.856,8.41,1.71,30,3D,Steel,Single,PLA
602,0.858,8.42,1.72,30,3D,Steel,Single,PLA
603,0.86,8.44,1.72,30,3D,Steel,Single,PLA
604,0.862,8.45,1.72,30,3D,Steel,Single,PLA
606,0.864,8.48,1.73,30,3D,Steel,Single,PLA
607,0.866,8.49,1.73,30,3D,Steel,Single,PLA
608,0.869,8.5,1.74,30,3D,Steel,Single,PLA
609,0.871,8.52,1.74,30,3D,Steel,Single,PLA
611,0.873,8.54,1.75,30,3D,Steel,Single,PLA
611,0.875,8.55,1.75,30,3D,Steel,Single,PLA
613,0.877,8.57,1.75,30,3D,Steel,Single,PLA
614,0.879,8.58,1.76,30,3D,Steel,Single,PLA
615,0.881,8.61,1.76,30,3D,Steel,Single,PLA
616,0.883,8.61,1.77,30,3D,Steel,Single,PLA
617,0.885,8.63,1.77,30,3D,Steel,Single,PLA
618,0.887,8.64,1.77,30,3D,Steel,Single,PLA
