Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
672,0.863,9.76,1.73,30,3D,Steel,Single,PLA
674,0.866,9.78,1.73,30,3D,Steel,Single,PLA
676,0.869,9.81,1.74,30,3D,Steel,Single,PLA
677,0.872,9.83,1.74,30,3D,Steel,Single,PLA
679,0.875,9.86,1.75,30,3D,Steel,Single,PLA
681,0.878,9.88,1.76,30,3D,Steel,Single,PLA
682,0.881,9.91,1.76,30,3D,Steel,Single,PLA
684,0.884,9.93,1.77,30,3D,Steel,Single,PLA
686,0.887,9.96,1.77,30,3D,Steel,Single,PLA
688,0.89,9.98,1.78,30,3D,Steel,Single,PLA
689,0.893,10,1.79,30,3D,Steel,Single,PLA
691,0.896,10,1.79,30,3D,Steel,Single,PLA
693,0.9,10.1,1.8,30,3D,Steel,Single,PLA
694,0.903,10.1,1.81,30,3D,Steel,Single,PLA
696,0.906,10.1,1.81,30,3D,Steel,Single,PLA
698,0.908,10.1,1.82,30,3D,Steel,Single,PLA
699,0.911,10.1,1.82,30,3D,Steel,Single,PLA
701,0.915,10.2,1.83,30,3D,Steel,Single,PLA
702,0.918,10.2,1.84,30,3D,Steel,Single,PLA
704,0.921,10.2,1.84,30,3D,Steel,Single,PLA
706,0.924,10.2,1.85,30,3D,Steel,Single,PLA
707,0.927,10.3,1.85,30,3D,Steel,Single,PLA
709,0.93,10.3,1.86,30,3D,Steel,Single,PLA
710,0.933,10.3,1.87,30,3D,Steel,Single,PLA
712,0.936,10.3,1.87,30,3D,Steel,Single,PLA
714,0.939,10.4,1.88,30,3D,Steel,Single,PLA
715,0.942,10.4,1.88,30,3D,Steel,Single,PLA
717,0.945,10.4,1.89,30,3D,Steel,Single,PLA
719,0.948,10.4,1.9,30,3D,Steel,Single,PLA
720,0.951,10.5,1.9,30,3D,Steel,Single,PLA
722,0.954,10.5,1.91,30,3D,Steel,Single,PLA
723,0.957,10.5,1.91,30,3D,Steel,Single,PLA
725,0.96,10.5,1.92,30,3D,Steel,Single,PLA
726,0.963,10.5,1.93,30,3D,Steel,Single,PLA
728,0.966,10.6,1.93,30,3D,Steel,Single,PLA
730,0.969,10.6,1.94,30,3D,Steel,Single,PLA
731,0.972,10.6,1.94,30,3D,Steel,Single,PLA
733,0.975,10.6,1.95,30,3D,Steel,Single,PLA
734,0.978,10.7,1.96,30,3D,Steel,Single,PLA
736,0.981,10.7,1.96,30,3D,Steel,Single,PLA
737,0.984,10.7,1.97,30,3D,Steel,Single,PLA
739,0.987,10.7,1.97,30,3D,Steel,Single,PLA
740,0.99,10.7,1.98,30,3D,Steel,Single,PLA
742,0.993,10.8,1.99,30,3D,Steel,Single,PLA
743,0.996,10.8,1.99,30,3D,Steel,Single,PLA
745,0.999,10.8,2,30,3D,Steel,Single,PLA
746,1,10.8,2,30,3D,Steel,Single,PLA
747,1,10.8,2.01,30,3D,Steel,Single,PLA
749,1.01,10.9,2.02,30,3D,Steel,Single,PLA
751,1.01,10.9,2.02,30,3D,Steel,Single,PLA
752,1.01,10.9,2.03,30,3D,Steel,Single,PLA
754,1.02,10.9,2.03,30,3D,Steel,Single,PLA
755,1.02,11,2.04,30,3D,Steel,Single,PLA
756,1.02,11,2.05,30,3D,Steel,Single,PLA
758,1.03,11,2.05,30,3D,Steel,Single,PLA
759,1.03,11,2.06,30,3D,Steel,Single,PLA
761,1.03,11,2.06,30,3D,Steel,Single,PLA
762,1.03,11.1,2.07,30,3D,Steel,Single,PLA
764,1.04,11.1,2.08,30,3D,Steel,Single,PLA
765,1.04,11.1,2.08,30,3D,Steel,Single,PLA
766,1.04,11.1,2.09,30,3D,Steel,Single,PLA
768,1.05,11.1,2.09,30,3D,Steel,Single,PLA
769,1.05,11.2,2.1,30,3D,Steel,Single,PLA
771,1.05,11.2,2.11,30,3D,Steel,Single,PLA
772,1.06,11.2,2.11,30,3D,Steel,Single,PLA
774,1.06,11.2,2.12,30,3D,Steel,Single,PLA
775,1.06,11.2,2.12,30,3D,Steel,Single,PLA
776,1.06,11.3,2.13,30,3D,Steel,Single,PLA
778,1.07,11.3,2.14,30,3D,Steel,Single,PLA
779,1.07,11.3,2.14,30,3D,Steel,Single,PLA
780,1.07,11.3,2.15,30,3D,Steel,Single,PLA
782,1.08,11.3,2.15,30,3D,Steel,Single,PLA
783,1.08,11.4,2.16,30,3D,Steel,Single,PLA
785,1.08,11.4,2.17,30,3D,Steel,Single,PLA
786,1.09,11.4,2.17,30,3D,Steel,Single,PLA
787,1.09,11.4,2.18,30,3D,Steel,Single,PLA
789,1.09,11.4,2.18,30,3D,Steel,Single,PLA
