Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
400,0.48,5.8,0.961,30,3D,Fiber,Double,PLA
401,0.482,5.82,0.964,30,3D,Fiber,Double,PLA
403,0.484,5.85,0.968,30,3D,Fiber,Double,PLA
404,0.486,5.87,0.972,30,3D,Fiber,Double,PLA
406,0.488,5.89,0.976,30,3D,Fiber,Double,PLA
407,0.49,5.91,0.981,30,3D,Fiber,Double,PLA
409,0.492,5.93,0.984,30,3D,Fiber,Double,PLA
410,0.494,5.95,0.988,30,3D,Fiber,Double,PLA
411,0.496,5.97,0.992,30,3D,Fiber,Double,PLA
413,0.498,5.99,0.996,30,3D,Fiber,Double,PLA
414,0.5,6.01,1,30,3D,Fiber,Double,PLA
416,0.502,6.03,1,30,3D,Fiber,Double,PLA
417,0.504,6.05,1.01,30,3D,Fiber,Double,PLA
419,0.506,6.08,1.01,30,3D,Fiber,Double,PLA
420,0.508,6.1,1.02,30,3D,Fiber,Double,PLA
421,0.51,6.11,1.02,30,3D,Fiber,Double,PLA
422,0.512,6.13,1.02,30,3D,Fiber,Double,PLA
424,0.514,6.16,1.03,30,3D,Fiber,Double,PLA
426,0.516,6.18,1.03,30,3D,Fiber,Double,PLA
427,0.518,6.2,1.04,30,3D,Fiber,Double,PLA
428,0.52,6.22,1.04,30,3D,Fiber,Double,PLA
430,0.521,6.24,1.04,30,3D,Fiber,Double,PLA
431,0.524,6.26,1.05,30,3D,Fiber,Double,PLA
432,0.525,6.28,1.05,30,3D,Fiber,Double,PLA
434,0.528,6.3,1.06,30,3D,Fiber,Double,PLA
435,0.529,6.32,1.06,30,3D,Fiber,Double,PLA
437,0.531,6.34,1.06,30,3D,Fiber,Double,PLA
438,0.533,6.35,1.07,30,3D,Fiber,Double,PLA
439,0.535,6.37,1.07,30,3D,Fiber,Double,PLA
441,0.537,6.4,1.07,30,3D,Fiber,Double,PLA
442,0.539,6.41,1.08,30,3D,Fiber,Double,PLA
